Operation;Year;Month;Country;Value US$ FOB
Importação;2022;Setembro;Coveite (Kuweit);1450
Importação;2022;Setembro;Croácia;3155986
Importação;2022;Setembro;Curaçao;13911
Importação;2022;Setembro;Dinamarca;103889590
Importação;2022;Setembro;Djibuti;108
Importação;2022;Setembro;Dominica;324
Importação;2022;Setembro;Egito;43876436
Importação;2022;Setembro;El Salvador;726024
Importação;2022;Setembro;Emirados Árabes Unidos;359698733
Importação;2022;Setembro;Equador;9423250
Importação;2022;Setembro;Eritreia;1336
Importação;2022;Setembro;Eslováquia;33300861
Importação;2022;Setembro;Eslovênia;8968845
Importação;2022;Setembro;Espanha;381157489
Importação;2022;Setembro;Estados Unidos;4404441342
Importação;2022;Setembro;Estônia;12543913
Importação;2022;Setembro;Etiópia;10446
Importação;2022;Setembro;Filipinas;28414477
Importação;2022;Setembro;Finlândia;82976585
Importação;2022;Setembro;França;425391389
Importação;2022;Setembro;Gana;816782
Importação;2022;Setembro;Geórgia;48466
Importação;2022;Setembro;Grécia;11781795
Importação;2022;Setembro;Guatemala;5771500
Importação;2022;Setembro;Guiana;89045821
Importação;2022;Setembro;Guiné-Bissau;199394
Importação;2022;Setembro;Haiti;81502
Importação;2022;Setembro;Honduras;2516147
Importação;2022;Setembro;Hong Kong;85404470
Importação;2022;Setembro;Hungria;52121751
Importação;2022;Setembro;Indonésia;190329574
Importação;2022;Setembro;Iraque;41539
Importação;2022;Setembro;Irlanda;897472
Importação;2022;Setembro;Irã;2865134
Importação;2022;Setembro;Islândia;1134440
Importação;2022;Setembro;Israel;204124327
Importação;2022;Setembro;Itália;466416844
Importação;2022;Setembro;Jamaica;2782
Importação;2022;Setembro;Japão;491948764
Importação;2022;Setembro;Jordânia;1717
Importação;2022;Setembro;Kiribati;2352
Importação;2022;Setembro;Laos;304
Importação;2022;Setembro;Letônia;2310
Importação;2022;Setembro;Liechtenstein;1173029
Importação;2022;Setembro;Lituânia;9450599
Importação;2022;Setembro;Luxemburgo;4372599
Importação;2022;Setembro;Líbano;3726123
Importação;2022;Setembro;Macau;157339
Importação;2022;Setembro;Macedônia;1044
Importação;2022;Setembro;Madagascar;298085
Importação;2022;Setembro;Malavi;462851
Importação;2022;Setembro;Maldivas;840
Importação;2022;Setembro;Malta;1372561
Importação;2022;Setembro;Malásia;120263852
Importação;2022;Setembro;Marrocos;142053626
Importação;2022;Setembro;Marshall, Ilhas;19750
Importação;2022;Setembro;Maurício;16678
Importação;2022;Setembro;Mianmar;1245882
Importação;2022;Setembro;Micronésia;8521
Importação;2022;Setembro;Moldávia;578395
Importação;2022;Setembro;Mongólia;260731
Importação;2022;Setembro;Montenegro;3815
Importação;2022;Setembro;Montserrat;313
Importação;2022;Setembro;Moçambique;96269
Importação;2022;Setembro;México;552763951
Importação;2022;Setembro;Mônaco;237363
Importação;2022;Setembro;Namíbia;17286
Importação;2022;Setembro;Nepal;15729
Importação;2022;Setembro;Nicarágua;603607
Importação;2022;Setembro;Nigéria;113647549
Importação;2022;Setembro;Noruega;73854225
Importação;2022;Setembro;Nova Caledônia;2876
Importação;2022;Setembro;Nova Zelândia;3787505
Importação;2022;Setembro;Omã;105619475
Importação;2022;Setembro;Panamá;743909
Importação;2022;Setembro;Papua Nova Guiné;19858
Importação;2022;Setembro;Paquistão;7359577
Importação;2022;Setembro;Paraguai;333827
Importação;2022;Setembro;Países Baixos (Holanda);193572423
Importação;2022;Setembro;Peru;107222526
Importação;2022;Setembro;Polinésia Francesa;6961
Importação;2022;Setembro;Polônia;71308772
Importação;2022;Setembro;Porto Rico;20082344
Importação;2022;Setembro;Portugal;87535044
Importação;2022;Setembro;Quirguistão;2410
Importação;2022;Setembro;Quênia;38209
Importação;2022;Setembro;Reino Unido;236348209
Importação;2022;Setembro;República Dominicana;2348377
Importação;2022;Setembro;Romênia;31229813
Importação;2022;Setembro;Rússia;385450221
Importação;2022;Setembro;Samoa;283205
Importação;2022;Setembro;Samoa Americana;586
Importação;2022;Setembro;San Marino;654060
Importação;2022;Setembro;Seicheles;79330
Importação;2022;Setembro;Senegal;582933
Importação;2022;Setembro;Serra Leoa;47156
Importação;2022;Setembro;Singapura;96038437
Importação;2022;Setembro;Somália;1350
Importação;2022;Setembro;Sri Lanka;6404532
Importação;2022;Setembro;Suazilândia;6243
Importação;2022;Setembro;Sudão;29288
Importação;2022;Setembro;Suécia;283631266
Importação;2022;Setembro;Suíça;210244261
Importação;2022;Setembro;São Cristóvão e Névis;4549
Importação;2022;Setembro;São Tomé e Príncipe;277
Importação;2022;Setembro;Sérvia;9773822
Importação;2022;Setembro;Síria;4651
Importação;2022;Setembro;Tadjiquistão;2198
Importação;2022;Setembro;Tailândia;189369777
Importação;2022;Setembro;Taiwan (Formosa);258231513
Importação;2022;Setembro;Tanzânia;28455
Importação;2022;Setembro;Tcheca, República;58590075
Importação;2022;Setembro;Tonga;150
Importação;2022;Setembro;Toquelau;218176
Importação;2022;Setembro;Trinidad e Tobago;135938
Importação;2022;Setembro;Tunísia;7219374
Importação;2022;Setembro;Turcomenistão;8
Importação;2022;Setembro;Turquia;105491818
Importação;2022;Setembro;Ucrânia;6411571
Importação;2022;Setembro;Uganda;363
Importação;2022;Setembro;Uruguai;165230042
Importação;2022;Setembro;Uzbequistão;8766
Importação;2022;Setembro;Venezuela;44295484
Importação;2022;Setembro;Vietnã;238188355
Importação;2022;Setembro;Virgens, Ilhas (Britânicas);68984
Importação;2022;Setembro;Zimbábue;24804
Importação;2022;Setembro;Zâmbia;6
Importação;2022;Setembro;África do Sul;106823158
Importação;2022;Setembro;Áustria;123874313
Importação;2022;Setembro;Índia;1104419780
Importação;2022;Outubro;Afeganistão;12862
Importação;2022;Outubro;Aland, Ilhas;122451
Importação;2022;Outubro;Albânia;89
Importação;2022;Outubro;Alemanha;11814461
Importação;2022;Outubro;Andorra;461
Importação;2022;Outubro;Angola;98199383
Importação;2022;Outubro;Anguilla;87688
Importação;2022;Outubro;Argentina;1168683359
Importação;2022;Outubro;Argélia;99541515
Importação;2022;Outubro;Armênia;26442
Importação;2022;Outubro;Arábia Saudita;509115235
Importação;2022;Outubro;Austrália;118467
Importação;2022;Outubro;Azerbaijão;150972
Importação;2022;Outubro;Bancos Centrais;94
Importação;2022;Outubro;Bangladesh;15390804
Importação;2022;Outubro;Barein;4736878
Importação;2022;Outubro;Belarus;16313999
Importação;2022;Outubro;Belize;7696
Importação;2022;Outubro;Bolívia;113434247
Importação;2022;Outubro;Bonaire, Saint Eustatius e Saba;165
Importação;2022;Outubro;Botsuana;7866
Importação;2022;Outubro;Brasil;21341049
Importação;2022;Outubro;Bulgária;5666560
Importação;2022;Outubro;Butão;70444
Importação;2022;Outubro;Bélgica;270825399
Importação;2022;Outubro;Bósnia-Herzegovina;423516
Importação;2022;Outubro;Camarões;608192
Importação;2022;Outubro;Camboja;4539842
Importação;2022;Outubro;Canadá;423048262
Importação;2022;Outubro;Catar;148539388
Importação;2022;Outubro;Cayman, Ilhas;362300
Importação;2022;Outubro;Cazaquistão;2440736
Importação;2022;Outubro;Chile;368282531
Importação;2022;Outubro;China;5474808931
Importação;2022;Outubro;Chipre;299729
Importação;2022;Outubro;Cocos (Keeling), Ilhas;23052
Importação;2022;Outubro;Colômbia;192704158
Importação;2022;Outubro;Comores;21085
Importação;2022;Outubro;Congo;43739102
Importação;2022;Outubro;Congo, República Democrática;1289942
Importação;2022;Outubro;Coreia do Sul;439916781
Importação;2022;Outubro;Costa Rica;10487514
Importação;2022;Outubro;Costa do Marfim;9885134
Importação;2022;Outubro;Coveite (Kuweit);69330717
Importação;2022;Outubro;Croácia;1612560
Importação;2022;Outubro;Cuba;76160
Importação;2022;Outubro;Curaçao;20048
Importação;2022;Outubro;Dinamarca;65790895
Importação;2022;Outubro;Djibuti;305
Importação;2022;Outubro;Dominica;114
Importação;2022;Outubro;Egito;51036317
Importação;2022;Outubro;El Salvador;890465
Importação;2022;Outubro;Emirados Árabes Unidos;280991896
Importação;2022;Outubro;Equador;9304932
Importação;2022;Outubro;Eritreia;7
Importação;2022;Outubro;Eslováquia;248
Importação;2022;Outubro;Eslovênia;11111
Importação;2022;Outubro;Espanha;300893689
Importação;2022;Outubro;Estados Unidos;4543698138
Importação;2022;Outubro;Estônia;3919446
Importação;2022;Outubro;Etiópia;76249
Importação;2022;Outubro;Fiji;470
Importação;2022;Outubro;Filipinas;27338754
Importação;2022;Outubro;Finlândia;49534140
Importação;2022;Outubro;França;391703336
Importação;2022;Outubro;Gana;1569710
Importação;2022;Outubro;Geórgia;159228
Importação;2022;Outubro;Geórgia do Sul e Sandwich do Sul, Ilhas;3721
Importação;2022;Outubro;Grécia;1665550
Importação;2022;Outubro;Guatemala;3229417
Importação;2022;Outubro;Guiana;202934
Importação;2022;Outubro;Guiné;59
Importação;2022;Outubro;Gâmbia;134
Importação;2022;Outubro;Haiti;33231
Importação;2022;Outubro;Honduras;1894633
Importação;2022;Outubro;Hong Kong;67938488
Importação;2022;Outubro;Hungria;37776624
Importação;2022;Outubro;Indonésia;174247495
Importação;2022;Outubro;Iraque;453495
Importação;2022;Outubro;Irlanda;48846189
Importação;2022;Outubro;Irã;464128
Importação;2022;Outubro;Islândia;352025
Importação;2022;Outubro;Israel;168866393
Importação;2022;Outubro;Itália;427062423
Importação;2022;Outubro;Iêmen;753
Importação;2022;Outubro;Jamaica;4567
Importação;2022;Outubro;Japão;380234932
Importação;2022;Outubro;Jersey;37
Importação;2022;Outubro;Jordânia;4002583
Importação;2022;Outubro;Laos;191533
Importação;2022;Outubro;Lesoto;223
Importação;2022;Outubro;Letônia;2560220
Importação;2022;Outubro;Libéria;5025
Importação;2022;Outubro;Liechtenstein;930745
Importação;2022;Outubro;Lituânia;4824425
Importação;2022;Outubro;Luxemburgo;4246258
Importação;2022;Outubro;Líbano;209977
Importação;2022;Outubro;Macau;966763
Importação;2022;Outubro;Macedônia;2224950
Importação;2022;Outubro;Madagascar;145362
Importação;2022;Outubro;Malavi;176780
Importação;2022;Outubro;Malta;1431290
Importação;2022;Outubro;Malásia;126964378
Importação;2022;Outubro;Marrocos;133117
Importação;2022;Outubro;Martinica;406
Importação;2022;Outubro;Maurício;67449
Importação;2022;Outubro;Mianmar;1157119
Importação;2022;Outubro;Moldávia;339532
Importação;2022;Outubro;Montenegro;9
Importação;2022;Outubro;Moçambique;76105
Importação;2022;Outubro;México;516323689
Importação;2022;Outubro;Mônaco;302965
Importação;2022;Outubro;Namíbia;410
Importação;2022;Outubro;Nepal;3707
Importação;2022;Outubro;Nicarágua;406719
Importação;2022;Outubro;Nigéria;161260
Importação;2022;Outubro;Niue;2006
Importação;2022;Outubro;Noruega;75285658
Importação;2022;Outubro;Nova Caledônia;22176
Importação;2022;Outubro;Nova Zelândia;4711888
Importação;2022;Outubro;Omã;115247009
Importação;2022;Outubro;Pacífico, Ilhas do (EUA);105
Importação;2022;Outubro;Panamá;804374
Importação;2022;Outubro;Paquistão;8546634
Importação;2022;Outubro;Paraguai;331761395
Importação;2022;Outubro;Países Baixos (Holanda);493860070
Importação;2022;Outubro;Peru;132232872
Importação;2022;Outubro;Polinésia Francesa;1534
Importação;2022;Outubro;Polônia;69529985
Importação;2022;Outubro;Porto Rico;56179162
Importação;2022;Outubro;Portugal;76915427
Importação;2022;Outubro;Quirguistão;37
Importação;2022;Outubro;Quênia;131240
Importação;2022;Outubro;Reino Unido;260682894
Importação;2022;Outubro;República Dominicana;2836949
Importação;2022;Outubro;Reunião;19521
Importação;2022;Outubro;Romênia;41369190
Importação;2022;Outubro;Rússia;458809002
Importação;2022;Outubro;Samoa;139228
Importação;2022;Outubro;San Marino;765294
Importação;2022;Outubro;Seicheles;22482
Importação;2022;Outubro;Senegal;166086
Importação;2022;Outubro;Serra Leoa;16924
Importação;2022;Outubro;Singapura;104377099
Importação;2022;Outubro;Sint Maarten;0
Importação;2022;Outubro;Somália;35034
Importação;2022;Outubro;Sri Lanka;7368363
Importação;2022;Outubro;Suazilândia;3302
Importação;2022;Outubro;Suriname;38464
Importação;2022;Outubro;Suécia;152095321
Importação;2022;Outubro;Suíça;230579080
Importação;2022;Outubro;São Cristóvão e Névis;4820
Importação;2022;Outubro;São Martinho, Ilha de (parte francesa);19
Importação;2022;Outubro;Sérvia;9214523
Importação;2022;Outubro;Tadjiquistão;25880
Importação;2022;Outubro;Tailândia;191295751
Importação;2022;Outubro;Taiwan (Formosa);258067266
Importação;2022;Outubro;Tanzânia;318
Importação;2022;Outubro;Tcheca, República;53925273
Importação;2022;Outubro;Togo;762
Importação;2022;Outubro;Toquelau;161196
Importação;2022;Outubro;Trinidad e Tobago;50436776
Importação;2022;Outubro;Tunísia;4473069
Importação;2022;Outubro;Turcomenistão;1135
Importação;2022;Outubro;Turquia;102195872
Importação;2022;Outubro;Tuvalu;99
Importação;2022;Outubro;Ucrânia;2818778
Importação;2022;Outubro;Uruguai;158130
Importação;2022;Outubro;Uzbequistão;59
Importação;2022;Outubro;Venezuela;28948931
Importação;2022;Outubro;Vietnã;263690723
Importação;2022;Outubro;Virgens, Ilhas (Americanas);1576
Importação;2022;Outubro;Virgens, Ilhas (Britânicas);21915466
Importação;2022;Outubro;Zâmbia;454775
Importação;2022;Outubro;África do Sul;66482908
Importação;2022;Outubro;Áustria;141005358
Importação;2022;Outubro;Índia;677287723
Importação;2022;Novembro;Afeganistão;86503
Importação;2022;Novembro;Aland, Ilhas;155875
Importação;2022;Novembro;Albânia;86980
Importação;2022;Novembro;Alemanha;1059306767
Importação;2022;Novembro;Andorra;1908
Importação;2022;Novembro;Angola;99675
Importação;2022;Novembro;Anguilla;13903
Importação;2022;Novembro;Argentina;1245474042
Importação;2022;Novembro;Argélia;119575674
Importação;2022;Novembro;Armênia;3360
Importação;2022;Novembro;Arábia Saudita;499445539
Importação;2022;Novembro;Austrália;192887721
Importação;2022;Novembro;Azerbaijão;222912
Importação;2022;Novembro;Bancos Centrais;908
Importação;2022;Novembro;Bangladesh;10447629
Importação;2022;Novembro;Barbados;62946
Importação;2022;Novembro;Barein;3685484
Importação;2022;Novembro;Belarus;280732
Importação;2022;Novembro;Belize;187
Importação;2022;Novembro;Bermudas;12493
Importação;2022;Novembro;Bolívia;137713290
Importação;2022;Novembro;Bonaire, Saint Eustatius e Saba;1120
Importação;2022;Novembro;Brasil;21220747
Importação;2022;Novembro;Brunei;6
Importação;2022;Novembro;Bulgária;6587035
Importação;2022;Novembro;Butão;28507
Importação;2022;Novembro;Bélgica;313853846
Importação;2022;Novembro;Bósnia-Herzegovina;591820
Importação;2022;Novembro;Camarões;33317
Importação;2022;Novembro;Camboja;5072280
Importação;2022;Novembro;Canadá;207289369
Importação;2022;Novembro;Catar;136997683
Importação;2022;Novembro;Cayman, Ilhas;3856
Importação;2022;Novembro;Cazaquistão;21115711
Importação;2022;Novembro;Chile;342762
Importação;2022;Novembro;China;4997555572
Importação;2022;Novembro;Chipre;212705
Importação;2022;Novembro;Christmas (Navidad), Ilha;8145
Importação;2022;Novembro;Cocos (Keeling), Ilhas;8119
Importação;2022;Novembro;Colômbia;137343746
Importação;2022;Novembro;Comores;23224
Importação;2022;Novembro;Congo;47245586
Importação;2022;Novembro;Congo, República Democrática;1966
Importação;2022;Novembro;Coreia do Norte;1200
Importação;2022;Novembro;Coreia do Sul;378376540
Importação;2022;Novembro;Costa Rica;15557231
Importação;2022;Novembro;Costa do Marfim;7927315
Importação;2022;Novembro;Coveite (Kuweit);65782182
